Dateiname,Foliierung,Zweitfoliierung,Ort,place supplied,Datum,date supplied,weranwen,Briefnummer,Struktur,Dokumenttyp,Quellenkritische Anmerkungen,Bemerkung,folder,width,height,Fehler/Anmerkungen,Kontrolle Vollständigkeit,
Kasten_blau_44_10_0338.jpg,59 r,208 r,Wien,,1711.07.29,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_10_0338,1728,2561,,,
Kasten_blau_44_10_0339.jpg,59 v,208 v,,,,,,,,,,,Kasten_blau_44_10_0338,1728,2560,,,
Kasten_blau_44_10_0340.jpg,,209 r,,,,,,,Adresse,,,an JW,Kasten_blau_44_10_0338,1728,2560,,,
Kasten_blau_44_10_0341.jpg,66 r,210 r,Düsseldorf,,1711.08.17,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. Vermerk ""abgangen abends vmb siben Uhren""",Kasten_blau_44_10_0341,1770,2783,,,
Kasten_blau_44_10_0342.jpg,66 v,210 v,,,,,,,,,,,Kasten_blau_44_10_0341,1766,2701,,,
Kasten_blau_44_10_0349.jpg,70 r,214 r,,,,,,,Fortsetzung,,,weiter Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 17.08.1711,Kasten_blau_44_10_0341,1744,2772,,,
Kasten_blau_44_10_0343.jpg,67 r,211 r,Wien,,1711.08.08,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_10_0343,1714,2584,,,
Kasten_blau_44_10_0344.jpg,67 v,211 v,,,,,,,,,,,Kasten_blau_44_10_0343,1714,2585,,,
Kasten_blau_44_10_0345.jpg,68 r,212 r,,,,,,,,,,,Kasten_blau_44_10_0343,1714,2585,,,
Kasten_blau_44_10_0346.jpg,68 v,212 v,,,,,,,,,,,Kasten_blau_44_10_0343,1714,2585,,,
Kasten_blau_44_10_0347.jpg,69 r,213 r,,,,,,,,,,,Kasten_blau_44_10_0343,1714,2585,,,
Kasten_blau_44_10_0348.jpg,69 v,213 v,,,,,,,,,,,Kasten_blau_44_10_0343,1714,2585,,,
Kasten_blau_44_10_0350.jpg,71 r,215 r,Düsseldorf,,1711.09.05,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_10_0350,1744,2772,,,
Kasten_blau_44_10_0351.jpg,71 v,215 v,,,,,,,,,,,Kasten_blau_44_10_0350,1770,2765,,,
Kasten_blau_44_10_0356.jpg,74 r,218 r,,,,,,,Fortsetzung,,,weiter Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 05.09.1711,Kasten_blau_44_10_0350,1770,2741,,,
Kasten_blau_44_10_0352.jpg,72 r,216 r,Wien,,1711.08.26,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_10_0352,1732,2580,,,
Kasten_blau_44_10_0353.jpg,72 v,216 v,,,,,,,,,,,Kasten_blau_44_10_0352,1730,2578,,,
Kasten_blau_44_10_0354.jpg,73 r,217 r,,,,,,,,,,,Kasten_blau_44_10_0352,1730,2578,,,
Kasten_blau_44_10_0355.jpg,73 v,217 v,,,,,,,,,,,Kasten_blau_44_10_0352,1730,2578,,,
Kasten_blau_44_10_0357.jpg,75 r,219 r,Düsseldorf,,1711.09.13,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_10_0357,1770,2741,,,
Kasten_blau_44_10_0358.jpg,75 v,219 v,,,,,,,,,,,Kasten_blau_44_10_0357,1770,2741,,,
Kasten_blau_44_10_0359.jpg,76 r,220 r,,,,,,,,,,,Kasten_blau_44_10_0357,1770,2741,,,
Kasten_blau_44_10_0360.jpg,77 r,221 r,Frankfurt,,1711.09.26,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Frankfurt. Konzept mit Unterschrift,Kasten_blau_44_10_0360,1770,2741,,,
Kasten_blau_44_10_0361.jpg,77 v,221 v,,,,,,,,,,,Kasten_blau_44_10_0360,1770,2741,,,
Kasten_blau_44_10_0362.jpg,78 r,222 r,Wien,,1711.09.19,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Datum: könnte auch 14. sein,Kasten_blau_44_10_0362,1770,2615,,,
Kasten_blau_44_10_0363.jpg,78 v,222 v,,,,,,,,,,,Kasten_blau_44_10_0362,1708,2594,,,
Kasten_blau_44_10_0365.jpg,79 r,22 4 r,,,,,,,Fortsetzung,,,weiter Eleonora Magdalena von Pfalz-Neuburg an JW 19.09.1711,Kasten_blau_44_10_0362,1770,2564,,,
Kasten_blau_44_10_0364.jpg,,223 r,,,,,,,Adresse,,,an JW,Kasten_blau_44_10_0362,1770,2564,,,
Kasten_blau_44_10_0366.jpg,80 r,225 r,Frankfurt,,1711.10.12,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Frankfurt. Konzept mit Unterschrift,Kasten_blau_44_10_0366,1892,2814,,,
Kasten_blau_44_10_0367.jpg,80 v,225 v,,,,,,,,,,,Kasten_blau_44_10_0366,1892,2815,,,
Kasten_blau_44_10_0368.jpg,81 r,226 r,,,,,,,,,,,Kasten_blau_44_10_0366,1892,2815,,,
Kasten_blau_44_10_0369.jpg,82 r,227 r,Wien,,1711.09.13,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"Datum ist unklar: könnte 1sten, 13ten, 18ten 7bris. Vielleicht irrtümlich 7bris, und es sollte 01.10. heißen?",Kasten_blau_44_10_0369,1734,2568,,,
Kasten_blau_44_10_0370.jpg,82 v,227 v,,,,,,,,,,,Kasten_blau_44_10_0369,1724,2546,,,
Kasten_blau_44_10_0372.jpg,83 r,229 r,,,,,,,Fortsetzung,,,weiter Eleonora Magdalena von Pfalz-Neuburg an JW 18.09.1711,Kasten_blau_44_10_0369,1724,2568,,,
Kasten_blau_44_10_0371.jpg,,228 r,,,,,,,Adresse,,,an JW,Kasten_blau_44_10_0369,1724,2568,,,
Kasten_blau_44_10_0373.jpg,84 r,230 r,Frankfurt,,1711.10.12,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Frankfurt. Konzept mit Unterschrift,Kasten_blau_44_10_0373,1854,2818,,,
Kasten_blau_44_10_0374.jpg,85 r,231 r,Frankfurt,,1711.10.12,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Frankfurt. Konzept mit Unterschrift. Geht wie im Konzept jpg 373 um Kaiserwahl, Wortlaut so weit abweichend (und Brief viel länger), dass nicht klar, ob es sich um Vorbereitung desselben Briefs handelt. Jpg 366 ist anderer Brief. Die Kaiserwahl war genau am 12.10.1711",Kasten_blau_44_10_0374,1790,2734,,,
Kasten_blau_44_10_0375.jpg,85 v,231 v,,,,,,,,,,,Kasten_blau_44_10_0374,1798,2774,,,
Kasten_blau_44_10_0376.jpg,86 r,232 r,Wien,,1711.10.28,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_10_0376,1690,2577,,,
Kasten_blau_44_10_0377.jpg,86 v,232 v,,,,,,,,,,,Kasten_blau_44_10_0376,1734,2553,,,
Kasten_blau_44_10_0378.jpg,,233 r,,,,,,,Adresse,,,an JW,Kasten_blau_44_10_0376,1690,2577,,,
Kasten_blau_44_10_0379.jpg,87 r,234 r,Wien,,1711.10.28,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_10_0379,1690,2577,,,
Kasten_blau_44_10_0380.jpg,87 v,234 v,,,,,,,,,,,Kasten_blau_44_10_0379,1734,2553,,,
Kasten_blau_44_10_0381.jpg,,235 r,,,,,,,,,,,Kasten_blau_44_10_0379,1690,2577,,,
Kasten_blau_44_10_0382.jpg,88 r,236 r,Schwetzingen,,1711.10.31,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. Schwetzingen: war ein Schloss, das im Pfälz. Erbfolgekrieg zerstört und von JW wieder aufgebaut wurde.",Kasten_blau_44_10_0382,1754,2741,,,
Kasten_blau_44_11_0001.jpg,,,,,,,,,Deckblatt,,,Bay. Geh. Staatsarchiv München K.bl. 44/11,,2130,2846,,,
Kasten_blau_44_11_0002.jpg,,,,,,,,,Deckblatt,,,"""Korrespondenz der Kaiserin Wittwe Eleonore mit ihrem Bruder Kft Johann Wilhelm v. d. Pfalz 1712-1716.""",,1894,2813,,,
Kasten_blau_44_11_0003.jpg,,,,,,,,,Deckblatt,,,"""Correspondenz der Kasiserin Wittib Eleonora Magdalena mit Curfürsten Johann Wilhelm von der Pfalz 1712-1716.",,1786,2718,,,
Kasten_blau_44_11_0004.jpg,4 r,,Wien,,1711.12.19,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_11_0004,1712,2625,,,
Kasten_blau_44_11_0005.jpg,,,Wien,,1711.12.18,,Eleonora Magdalena von Pfalz-Neuburg an Ercole Turinetti de Priè,,Drittbrief,Beilage,lateinisch; Abschrift; Schreiber; Brief,"latein. Adressat siehe jpg 8. Priè (1658-1726)war 1708 bis 1714 kaiserlicher Gesandter in Rom, dann 1716-1724 stellvertretender Statthalter der ö. Nl. (Stellvertreter des Prinzen Eugen, der ihm als damals piemontesischer Gesandter in Wien 1694 sein erstes Oberkommando in der kaiserl. Armee verdankte. wohl korrupt) geht um Koadjutorie Mainz: 1712 wurde Eleonora Magdalena von Pfalz-Neuburgs und JWs Bruder Franz Ludwig von Pfalz-Neuburg Koadjutor",Kasten_blau_44_11_0004,1654,2594,,"Das ist die Kopie eienes Briefes von Eleonora Magdalena von Pfalz-Neuburg an Prié wegen der Koadjutorie in Mainz (??), die im Brief direkt erwähnt wird.",
Kasten_blau_44_11_0006.jpg,,,,,,,,,,,,,Kasten_blau_44_11_0004,1654,2595,,,
Kasten_blau_44_11_0007.jpg,,,,,,,,,,,,,Kasten_blau_44_11_0004,1654,2595,,,
Kasten_blau_44_11_0008.jpg,,,,,,,,,,,,"""Exemplum Rescripti a Dnae Regentis Sacra Caesarea Mtte, ad Marchionem de Priè, Caesareum in Aula Romana Legatum, de Coadjutoria Mogundina 18.vo Decemb. 1711 expeditum""",Kasten_blau_44_11_0004,1654,2595,,,
Kasten_blau_44_11_0009.jpg,4 v,,,,,,,,Leerseite,,,"außer: ""sambt einer beylaag""",Kasten_blau_44_11_0004,1654,2595,,,
Kasten_blau_44_11_0010.jpg,3 r,,Wien,,1711.12.15,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"Bleistiftvermerk: ""25. Dez. 1711"", wobei die 2 durchgestrichen ist und entweder gestrichen oder zu 1 korrigiert.",Kasten_blau_44_11_0010,1690,2596,,,
Kasten_blau_44_11_0011.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_11_0010,1690,2596,,,
Kasten_blau_44_11_0012.jpg,5 r,,Wien,,1711.12.22,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"Bleistiftvermerk: ""27. Dez 1711"". 27. wäre möglich, aber da keine Unterlänge, eher 22.",Kasten_blau_44_11_0012,1764,2596,,,
Kasten_blau_44_11_0013.jpg,,,,,,,,,Adresse,,,an JW,Kasten_blau_44_11_0012,1764,2596,,,
Kasten_blau_44_11_0014.jpg,1 r,,Frankfurt,,1712.01.05,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0014,1786,2720,,,
Kasten_blau_44_11_0015.jpg,1 v,,,,,,,,,,,,Kasten_blau_44_11_0014,1774,2715,,,
Kasten_blau_44_11_0016.jpg,2 r,,Düsseldorf,,1712.01.20,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift. Ort: Düsseldorf korrigiert aus Franckfurth (Frankfurt).,Kasten_blau_44_11_0016,1786,2714,,,
Kasten_blau_44_11_0017.jpg,2 v,,,,,,,,,,,,Kasten_blau_44_11_0016,1774,2715,,,
Kasten_blau_44_11_0018.jpg,6 r,,Düsseldorf,,1712.03.17,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0018,1786,2714,,,
Kasten_blau_44_11_0019.jpg,6 v,,,,,,,,,,,,Kasten_blau_44_11_0018,1786,2715,,,
Kasten_blau_44_11_0020.jpg,7 r,,,,,,,,,,,,Kasten_blau_44_11_0018,1786,2715,,,
Kasten_blau_44_11_0021.jpg,7 v,,,,,,,,,,,,Kasten_blau_44_11_0018,1786,2715,,,
Kasten_blau_44_11_0022.jpg,10 r,,,,,,,,,,,,Kasten_blau_44_11_0018,1786,2715,,,
Kasten_blau_44_11_0023.jpg,10 v,,,,,,,,,,,,Kasten_blau_44_11_0018,1786,2715,,,
Kasten_blau_44_11_0024.jpg,8 r,,Wien,,1712.02.02,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_11_0024,1718,2589,,,
Kasten_blau_44_11_0025.jpg,8 v,,,,,,,,,,,,Kasten_blau_44_11_0024,1786,2587,,,
Kasten_blau_44_11_0026.jpg,9 r,,,,,,,,,,,"Auf der Briefseite liegt ein gefaltetes Papier mit Loch, vermutlich das Kuvert mit abgerissenem Siegel. Daher ist ein Teil der Seite verdeckt",Kasten_blau_44_11_0024,1718,2586,,,
Kasten_blau_44_11_0027.jpg,9 v,,,,,,,,,,,,Kasten_blau_44_11_0024,1740,2569,,,
Kasten_blau_44_11_0028.jpg,11 r,,Düsseldorf,,1712.05.04,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0028,1796,2795,,,
Kasten_blau_44_11_0029.jpg,11 v,,,,,,,,,,,,Kasten_blau_44_11_0028,1794,2793,,,
Kasten_blau_44_11_0030.jpg,12 r,,o.O.,,o.D.,März oder April 1712,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Liegt zwischen 1712.05.04-1712.05.05,Kasten_blau_44_11_0030,1734,2544,,,
Kasten_blau_44_11_0031.jpg,12 v,,,,,,,,,,,,Kasten_blau_44_11_0030,1734,2544,,,
Kasten_blau_44_11_0032.jpg,13 r,,,,,,,,,,,,Kasten_blau_44_11_0030,1734,2544,,,
Kasten_blau_44_11_0033.jpg,14 r,,Düsseldorf,,1712.05.05,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0033,1734,2759,,,
Kasten_blau_44_11_0034.jpg,15 r,,Wien,,1712.04.13,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_11_0034,1708,2561,,,
Kasten_blau_44_11_0035.jpg,16 r,,Düsseldorf,,1712.06.23,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0035,1708,2745,,,
Kasten_blau_44_11_0036.jpg,16 v,,,,,,,,,,,,Kasten_blau_44_11_0035,1734,2762,,,
Kasten_blau_44_11_0037.jpg,17 r,,Wien,,1712.05.21,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_11_0037,1734,2488,,,
Kasten_blau_44_11_0038.jpg,17 v,,,,,,,,,,,,Kasten_blau_44_11_0037,1734,2524,,,
Kasten_blau_44_11_0039.jpg,18 r,,Düsseldorf,,1712.07.06,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0039,1754,2791,,,
Kasten_blau_44_11_0040.jpg,19 r,,o.O.,Wien,o.D.,Juni 1712,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Liegt zwischen 1712.07.06-1712.07.09,Kasten_blau_44_11_0040,1712,2502,,,
Kasten_blau_44_11_0041.jpg,20 r,,Düsseldorf,,1712.07.09,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0041,1734,2762,,,
Kasten_blau_44_11_0042.jpg,21 r,,Düsseldorf,,1712.08.06,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept. Datum: Aug. korrigiert aus Julij,Kasten_blau_44_11_0042,1734,2762,,,
Kasten_blau_44_11_0043.jpg,21 v,,,,,,,,,,,,Kasten_blau_44_11_0042,1748,2757,,,
Kasten_blau_44_11_0044.jpg,22 r,,Wien,,1712.07.16,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_11_0044,1718,2585,,,
Kasten_blau_44_11_0045.jpg,22 v,,,,,,,,,,,,Kasten_blau_44_11_0044,1748,2593,,,
Kasten_blau_44_11_0046.jpg,23 r,,Düsseldorf,,1712.08.28,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0046,1718,2756,,,
Kasten_blau_44_11_0047.jpg,24 r,,o.O.,Wien,o.D.,August 1712,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,Liegt zwischen 1712.08.28-1712.09.17,Kasten_blau_44_11_0047,1718,2614,,,
Kasten_blau_44_11_0048.jpg,24 v,,,,,,,,,,,,Kasten_blau_44_11_0047,1748,2593,,,
Kasten_blau_44_11_0049.jpg,25 r,,Geldrop,,1712.09.17,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,"Konzept mit Unterschrift. Ort: ? Erwähnt ein beiliegendes kleines Briefflein ohne Überschrift, das seinem Residenten in London, [Baron Daniel von] Steingens, übergeben wurde und angeblich von der verwitweten Königin in Spanien an Eleonora Magdalena von Pfalz-Neuburg sein soll. Könnte jpg 54 (Maria Anna von Pfalz-Neuburg/Königinwitwe von Spanien? an Eleonora Magdalena von Pfalz-Neuburg? sein.",Kasten_blau_44_11_0049,1748,2753,,,
Kasten_blau_44_11_0050.jpg,25 v,,,,,,,,,,,,Kasten_blau_44_11_0049,1728,2752,,,
Kasten_blau_44_11_0051.jpg,26 r,,Bensberg,,1712.10.23,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0051,1748,2753,,,
Kasten_blau_44_11_0052.jpg,26 v,,,,,,,,,,,,Kasten_blau_44_11_0051,1754,2795,,,
Kasten_blau_44_11_0053.jpg,27 r,,Bensberg,,1712.11.02,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0053,1754,2753,,,
Kasten_blau_44_11_0055.jpg,30 r,,Wien,,1712.11.12,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"auf 31 v (jpg 58) Vermerk ""sambt zwey beylagen""",Kasten_blau_44_11_0055,1680,2593,,,
Kasten_blau_44_11_0056.jpg,30 v,,,,,,,,,,,,Kasten_blau_44_11_0055,1680,2593,,,
Kasten_blau_44_11_0057.jpg,31 r,,,,,,,,,,,,Kasten_blau_44_11_0055,1680,2593,,,
Kasten_blau_44_11_0058.jpg,31 v,,,,,,,,,,,,Kasten_blau_44_11_0055,1680,2593,,,
Kasten_blau_44_11_0054.jpg,,,o.O.,,1712.05.28,,"Maria Anna von Spanien, Königin-Witwe an Eleonora Magdalena von Pfalz-Neuburg",,Drittbrief,Beilage,deutsch; Abschrift; Schreiber; Brief,"Abschrift ""Copia"" Deutsch, keine Anrede oder Unterschrift, könnte das in Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg 17.09.1712 erwähnte Brieflein sein. Maria Anna war seit 1706 im Exil in Bayonne; sie war aber Parteigängerin Karls III./VI. gewesen. Inhalt: beschwört ihre anhaltende Treue und Dienstbereitschaft, Näheres, was sie nicht wagt, der Feder anzuvertrauen, werde der Überbringer sagen, bezeichnet sich selbst in weiblicher Form.",Kasten_blau_44_11_0055,1940,2913,,,
Kasten_blau_44_11_0059.jpg,32 r,,Wien,,1712.11.16,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,,Kasten_blau_44_11_0059,1680,2593,,,
Kasten_blau_44_11_0060.jpg,33 r,,Wien,,1712.11.23,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,rechte untere Ecke des Blatts ist abgerissen,Kasten_blau_44_11_0060,1680,2593,,,
Kasten_blau_44_11_0061.jpg,33 v,,,,,,,,,,,,Kasten_blau_44_11_0060,1680,2593,,,
Kasten_blau_44_11_0064.jpg,,,Neuburg,,1689.05.04,,Philipp Wilhelm von Pfalz-Neuburg,,Drittbrief,Beilage,italienisch; Abschrift; Schreiber; Mandat,"wohl Auszug. italienisch. Keine Anrede, unterschrieben (in Schreiberschrift) ""Philippo Guglielmo Elettore"". Geht um 1500 Dukaten bzw. eine Restsumme von 700 Scudi, erwähnt die Verwandten von Giovanni Battista Mocchi [langjähriger Kapellmeister PWs, mit dem er offenbar einen Briefwechsel unterhielt: Arnold Einstein, Italienische Musiker 336- : Ebd. 354: Lebensdaten um 1620-24.03.1688, seit 1679 in Pension in seinem Geburtsort Marino mit lebenslänglicher Pension.",Kasten_blau_44_11_0060,1680,2204,,"Diese Beilage wird im Brief vom 23.11. explizit erwähnt, nicht in dem, an dem sie jetzt hängt. Muss verschoben werden.",
Kasten_blau_44_11_0062.jpg,34 r,,Wien,,1712.11.27,,Eleonora Magdalena von Pfalz-Neuburg an Johann Wilhelm von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Ausfertigung; eigenhändig,"Datum: 27. könnte auch 22. (zweite Ziffer ist sehr abgekürzt, weder Unterlänge noch Querstrich)",Kasten_blau_44_11_0062,1680,2593,,,
Kasten_blau_44_11_0063.jpg,34 v,,,,,,,,,,,,Kasten_blau_44_11_0062,1680,2593,,,
Kasten_blau_44_11_0065.jpg,,,Rom,,o.D.,,"Canonico Ecchellense an Balthasar Miller SJ, Beichtvater der Kaiserin-Witwe",,Drittbrief,Beilage,italienisch; Abschrift; Schreiber; Brief,"Auszug. ""Questo Paragrafo è stato scritto dal Caononico Ecchellense da Roma al P. Miller Confessore dell' Augustis.ma Imperatrice Madre"". Erwähnt ""acclusa copia di lettera"", das ist vermutlich jpg 64. Geht um Messstiftung des Mocchi in seiner Heimat. Balthasar Miller SJ (1635-1718) war Beichtvater Eleonora Magdalena von Pfalz-Neuburgs, es gibt aber auch einen Balthasar Miller SJ (ca. 1690-1742) => ? (Philipp Miller SJ Beichtvater Leopolds ist schon 1676 gestorben, also zu früh=vor 1679). Liegt zwischen 1689.05.04-1712.12.13",Kasten_blau_44_11_0062,1354,1694,,,
Kasten_blau_44_11_0066.jpg,,,,,,,,,,,,,Kasten_blau_44_11_0062,1354,1694,,,
Kasten_blau_44_11_0067.jpg,28 r,,Düsseldorf,,1712.12.13,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Beilage,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0067,1766,2791,,,
Kasten_blau_44_11_0068.jpg,28 v,,,,,,,,,,,,Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0069.jpg,29 r,,,,,,,,,,,,Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0070.jpg,29 v,,,,,,,,,,,,Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0071.jpg,35 r,,,,,,,,,,,,Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0072.jpg,35 v,,,,,,,,,,,,Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0073.jpg,36 r,,,,,,,,,,,Foliierung: 36 korrigiert aus 4,Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0074.jpg,,,,,,,,,Leerseite,,,"außer: ""sambt einer beylaag"" (das wird jpg 64-66 sein)",Kasten_blau_44_11_0067,1766,2790,,,
Kasten_blau_44_11_0075.jpg,37 r,,Düsseldorf,,1712.12.17,,Johann Wilhelm von Pfalz-Neuburg an Eleonora Magdalena von Pfalz-Neuburg,,Briefanfang,Brief,deutsch; Konzept; Schreiber,Konzept mit Unterschrift,Kasten_blau_44_11_0075,1744,2743,,,
Kasten_blau_44_11_0076.jpg,37 v,,,,,,,,,,,,Kasten_blau_44_11_0075,1766,2790,,,
